moveId,name,category,naturalStatus,isolationStatus,forcedStatus,equipped,eligible,affordable,selected,submitted,resolved,successful,valueProducing,decisionEligible,decisionSelected,triggerApplicable,triggerActivated,triggerResolved,triggerValueProducing,naturalEquipped,naturalEligible,naturalSelected,naturalResolved,naturalSuccessful,naturalTriggerApplicable,naturalTriggerTriggered,naturalTriggerResolved,isolationEquipped,isolationEligible,isolationSelected,isolationResolved,isolationSuccessful,isolationTriggerApplicable,isolationTriggerTriggered,isolationTriggerResolved,forcedEquipped,forcedEligible,forcedSelected,forcedResolved,forcedSuccessful,forcedTriggerApplicable,forcedTriggerTriggered,forcedTriggerResolved,errorCount,errors,followUp
simulation-cell:a790710a:activation-rate,move-kurokonwaku-eggsplosives,isolation,activation-rate,79,79,1,"{""confidence"":0.95,""lower"":0.953628788275,""upper"":1}"
simulation-cell:a790710a:resolution-rate,move-kurokonwaku-eggsplosives,isolation,resolution-rate,41,79,0.518987341772,"{""confidence"":0.95,""lower"":0.41051105591,""upper"":0.625702695543}"
simulation-cell:a790710a:success-rate,move-kurokonwaku-eggsplosives,isolation,success-rate,0,41,0,"{""confidence"":0.95,""lower"":0,""upper"":0.085667570311}"
simulation-cell:a790710a:trigger-rate,move-kurokonwaku-eggsplosives,isolation,trigger-rate,79,79,1,"{""confidence"":0.95,""lower"":0.953628788275,""upper"":1}"
simulation-cell:a790710a:value-production-rate,move-kurokonwaku-eggsplosives,isolation,value-production-rate,0,41,0,"{""confidence"":0.95,""lower"":0,""upper"":0.085667570311}"
simulation-cell:d732049f:activation-rate,move-kurokonwaku-eggsplosives,natural,activation-rate,0,0,,null
simulation-cell:d732049f:resolution-rate,move-kurokonwaku-eggsplosives,natural,resolution-rate,0,0,,null
simulation-cell:d732049f:success-rate,move-kurokonwaku-eggsplosives,natural,success-rate,0,0,,null
simulation-cell:d732049f:trigger-rate,move-kurokonwaku-eggsplosives,natural,trigger-rate,0,0,,null
simulation-cell:d732049f:value-production-rate,move-kurokonwaku-eggsplosives,natural,value-production-rate,0,0,,null
simulation-cell:fe41b943:affordability-rate,move-kurokonwaku-eggsplosives,natural,affordability-rate,0,0,,null
simulation-cell:fe41b943:resolution-rate,move-kurokonwaku-eggsplosives,natural,resolution-rate,0,0,,null
simulation-cell:fe41b943:selection-rate,move-kurokonwaku-eggsplosives,natural,selection-rate,0,0,,null
simulation-cell:fe41b943:submission-rate,move-kurokonwaku-eggsplosives,natural,submission-rate,0,0,,null
simulation-cell:fe41b943:success-rate,move-kurokonwaku-eggsplosives,natural,success-rate,0,0,,null
simulation-cell:fe41b943:value-production-rate,move-kurokonwaku-eggsplosives,natural,value-production-rate,0,0,,null
simulation-cell:33fd5e1d:affordability-rate,move-kurokonwaku-empty-beam,forced,affordability-rate,4,4,1,"{""confidence"":0.95,""lower"":0.510109163143,""upper"":1}"
simulation-cell:33fd5e1d:resolution-rate,move-kurokonwaku-empty-beam,forced,resolution-rate,4,4,1,"{""confidence"":0.95,""lower"":0.510109163143,""upper"":1}"
simulation-cell:33fd5e1d:selection-rate,move-kurokonwaku-empty-beam,forced,selection-rate,4,4,1,"{""confidence"":0.95,""lower"":0.510109163143,""upper"":1}"
simulation-cell:33fd5e1d:submission-rate,move-kurokonwaku-empty-beam,forced,submission-rate,4,4,1,"{""confidence"":0.95,""lower"":0.510109163143,""upper"":1}"
simulation-cell:33fd5e1d:success-rate,move-kurokonwaku-empty-beam,forced,success-rate,4,4,1,"{""confidence"":0.95,""lower"":0.510109163143,""upper"":1}"
simulation-cell:33fd5e1d:value-production-rate,move-kurokonwaku-empty-beam,forced,value-production-rate,4,4,1,"{""confidence"":0.95,""lower"":0.510109163143,""upper"":1}"
simulation-cell:414b2249:activation-rate,move-kurokonwaku-empty-beam,forced,activation-rate,18,20,0.9,"{""confidence"":0.95,""lower"":0.698966354572,""upper"":0.972133518812}"
simulation-cell:414b2249:resolution-rate,move-kurokonwaku-empty-beam,forced,resolution-rate,8,18,0.444444444444,"{""confidence"":0.95,""lower"":0.245595181144,""upper"":0.662835843731}"
simulation-cell:414b2249:success-rate,move-kurokonwaku-empty-beam,forced,success-rate,0,8,0,"{""confidence"":0.95,""lower"":0,""upper"":0.324407565237}"
simulation-cell:414b2249:trigger-rate,move-kurokonwaku-empty-beam,forced,trigger-rate,20,20,1,"{""confidence"":0.95,""lower"":0.838874841729,""upper"":1}"
simulation-cell:414b2249:value-production-rate,move-kurokonwaku-empty-beam,forced,value-production-rate,0,8,0,"{""confidence"":0.95,""lower"":0,""upper"":0.324407565237}"
simulation-cell:87a3a8cb:affordability-rate,move-kurokonwaku-empty-beam,natural,affordability-rate,0,0,,null
simulation-cell:87a3a8cb:resolution-rate,move-kurokonwaku-empty-beam,natural,resolution-rate,0,0,,null
simulation-cell:87a3a8cb:selection-rate,move-kurokonwaku-empty-beam,natural,selection-rate,0,0,,null
simulation-cell:87a3a8cb:submission-rate,move-kurokonwaku-empty-beam,natural,submission-rate,0,0,,null
simulation-cell:87a3a8cb:success-rate,move-kurokonwaku-empty-beam,natural,success-rate,0,0,,null
simulation-cell:87a3a8cb:value-production-rate,move-kurokonwaku-empty-beam,natural,value-production-rate,0,0,,null
simulation-cell:889da76e:affordability-rate,move-kurokonwaku-empty-beam,isolation,affordability-rate,30,30,1,"{""confidence"":0.95,""lower"":0.886486606664,""upper"":1}"
simulation-cell:889da76e:resolution-rate,move-kurokonwaku-empty-beam,isolation,resolution-rate,18,18,1,"{""confidence"":0.95,""lower"":0.82412077612,""upper"":1}"
simulation-cell:889da76e:selection-rate,move-kurokonwaku-empty-beam,isolation,selection-rate,18,30,0.6,"{""confidence"":0.95,""lower"":0.423203602398,""upper"":0.754093718934}"
simulation-cell:889da76e:submission-rate,move-kurokonwaku-empty-beam,isolation,submission-rate,18,18,1,"{""confidence"":0.95,""lower"":0.82412077612,""upper"":1}"
simulation-cell:889da76e:success-rate,move-kurokonwaku-empty-beam,isolation,success-rate,18,18,1,"{""confidence"":0.95,""lower"":0.82412077612,""upper"":1}"
simulation-cell:889da76e:value-production-rate,move-kurokonwaku-empty-beam,isolation,value-production-rate,18,18,1,"{""confidence"":0.95,""lower"":0.82412077612,""upper"":1}"
simulation-cell:8e0bbc0f:activation-rate,move-kurokonwaku-empty-beam,natural,activation-rate,0,0,,null
simulation-cell:8e0bbc0f:resolution-rate,move-kurokonwaku-empty-beam,natural,resolution-rate,0,0,,null
simulation-cell:8e0bbc0f:success-rate,move-kurokonwaku-empty-beam,natural,success-rate,0,0,,null
simulation-cell:8e0bbc0f:trigger-rate,move-kurokonwaku-empty-beam,natural,trigger-rate,0,0,,null
simulation-cell:8e0bbc0f:value-production-rate,move-kurokonwaku-empty-beam,natural,value-production-rate,0,0,,null
simulation-cell:a30f9b9a:activation-rate,move-kurokonwaku-empty-beam,isolation,activation-rate,78,83,0.939759036145,"{""confidence"":0.95,""lower"":0.866615718991,""upper"":0.973996598975}"
simulation-cell:a30f9b9a:resolution-rate,move-kurokonwaku-empty-beam,isolation,resolution-rate,37,78,0.474358974359,"{""confidence"":0.95,""lower"":0.367372669679,""upper"":0.583752346208}"
simulation-cell:a30f9b9a:success-rate,move-kurokonwaku-empty-beam,isolation,success-rate,0,37,0,"{""confidence"":0.95,""lower"":0,""upper"":0.094057825974}"
simulation-cell:a30f9b9a:trigger-rate,move-kurokonwaku-empty-beam,isolation,trigger-rate,83,83,1,"{""confidence"":0.95,""lower"":0.95576469029,""upper"":1}"
simulation-cell:a30f9b9a:value-production-rate,move-kurokonwaku-empty-beam,isolation,value-production-rate,0,37,0,"{""confidence"":0.95,""lower"":0,""upper"":0.094057825974}"
simulation-cell:1e7d2f9a:affordability-rate,move-kurokonwaku-energy-lob,forced,affordability-rate,2,2,1,"{""confidence"":0.95,""lower"":0.342380227144,""upper"":1}"
simulation-cell:1e7d2f9a:resolution-rate,move-kurokonwaku-energy-lob,forced,resolution-rate,2,2,1,"{""confidence"":0.95,""lower"":0.342380227144,""upper"":1}"
simulation-cell:1e7d2f9a:selection-rate,move-kurokonwaku-energy-lob,forced,selection-rate,2,2,1,"{""confidence"":0.95,""lower"":0.342380227144,""upper"":1}"
simulation-cell:1e7d2f9a:submission-rate,move-kurokonwaku-energy-lob,forced,submission-rate,2,2,1,"{""confidence"":0.95,""lower"":0.342380227144,""upper"":1}"
simulation-cell:1e7d2f9a:success-rate,move-kurokonwaku-energy-lob,forced,success-rate,1,2,0.5,"{""confidence"":0.95,""lower"":0.094531205622,""upper"":0.905468794378}"
simulation-cell:1e7d2f9a:value-production-rate,move-kurokonwaku-energy-lob,forced,value-production-rate,1,2,0.5,"{""confidence"":0.95,""lower"":0.094531205622,""upper"":0.905468794378}"
simulation-cell:6820943e:activation-rate,move-kurokonwaku-energy-lob,natural,activation-rate,0,0,,null
simulation-cell:6820943e:resolution-rate,move-kurokonwaku-energy-lob,natural,resolution-rate,0,0,,null
simulation-cell:6820943e:success-rate,move-kurokonwaku-energy-lob,natural,success-rate,0,0,,null
simulation-cell:6820943e:trigger-rate,move-kurokonwaku-energy-lob,natural,trigger-rate,0,0,,null
simulation-cell:6820943e:value-production-rate,move-kurokonwaku-energy-lob,natural,value-production-rate,0,0,,null
simulation-cell:a2e307de:activation-rate,move-kurokonwaku-energy-lob,forced,activation-rate,8,8,1,"{""confidence"":0.95,""lower"":0.675592434763,""upper"":1}"
simulation-cell:a2e307de:resolution-rate,move-kurokonwaku-energy-lob,forced,resolution-rate,4,8,0.5,"{""confidence"":0.95,""lower"":0.215216062059,""upper"":0.784783937941}"
simulation-cell:a2e307de:success-rate,move-kurokonwaku-energy-lob,forced,success-rate,0,4,0,"{""confidence"":0.95,""lower"":0,""upper"":0.489890836857}"
simulation-cell:a2e307de:trigger-rate,move-kurokonwaku-energy-lob,forced,trigger-rate,8,8,1,"{""confidence"":0.95,""lower"":0.675592434763,""upper"":1}"
simulation-cell:a2e307de:value-production-rate,move-kurokonwaku-energy-lob,forced,value-production-rate,0,4,0,"{""confidence"":0.95,""lower"":0,""upper"":0.489890836857}"
simulation-cell:b613b143:activation-rate,move-kurokonwaku-energy-lob,isolation,activation-rate,0,0,,null
simulation-cell:b613b143:resolution-rate,move-kurokonwaku-energy-lob,isolation,resolution-rate,0,0,,null
simulation-cell:b613b143:success-rate,move-kurokonwaku-energy-lob,isolation,success-rate,0,0,,null
simulation-cell:b613b143:trigger-rate,move-kurokonwaku-energy-lob,isolation,trigger-rate,0,0,,null
simulation-cell:b613b143:value-production-rate,move-kurokonwaku-energy-lob,isolation,value-production-rate,0,0,,null
simulation-cell:e8ef8eaf:affordability-rate,move-kurokonwaku-energy-lob,isolation,affordability-rate,21,21,1,"{""confidence"":0.95,""lower"":0.845360980865,""upper"":1}"
simulation-cell:e8ef8eaf:resolution-rate,move-kurokonwaku-energy-lob,isolation,resolution-rate,0,0,,null
simulation-cell:e8ef8eaf:selection-rate,move-kurokonwaku-energy-lob,isolation,selection-rate,0,21,0,"{""confidence"":0.95,""lower"":0,""upper"":0.154639019135}"
simulation-cell:e8ef8eaf:submission-rate,move-kurokonwaku-energy-lob,isolation,submission-rate,0,0,,null
simulation-cell:e8ef8eaf:success-rate,move-kurokonwaku-energy-lob,isolation,success-rate,0,0,,null
simulation-cell:e8ef8eaf:value-production-rate,move-kurokonwaku-energy-lob,isolation,value-production-rate,0,0,,null
simulation-cell:f2098cf2:affordability-rate,move-kurokonwaku-energy-lob,natural,affordability-rate,0,0,,null
simulation-cell:f2098cf2:resolution-rate,move-kurokonwaku-energy-lob,natural,resolution-rate,0,0,,null
simulation-cell:f2098cf2:selection-rate,move-kurokonwaku-energy-lob,natural,selection-rate,0,0,,null
simulation-cell:f2098cf2:submission-rate,move-kurokonwaku-energy-lob,natural,submission-rate,0,0,,null
simulation-cell:f2098cf2:success-rate,move-kurokonwaku-energy-lob,natural,success-rate,0,0,,null
simulation-cell:f2098cf2:value-production-rate,move-kurokonwaku-energy-lob,natural,value-production-rate,0,0,,null
simulation-cell:1165fe9e:activation-rate,move-kurokonwaku-fade-to-black,natural,activation-rate,0,0,,null
simulation-cell:1165fe9e:resolution-rate,move-kurokonwaku-fade-to-black,natural,resolution-rate,0,0,,null
simulation-cell:1165fe9e:success-rate,move-kurokonwaku-fade-to-black,natural,success-rate,0,0,,null
simulation-cell:1165fe9e:trigger-rate,move-kurokonwaku-fade-to-black,natural,trigger-rate,0,0,,null
simulation-cell:1165fe9e:value-production-rate,move-kurokonwaku-fade-to-black,natural,value-production-rate,0,0,,null
simulation-cell:3188f8a3:activation-rate,move-kurokonwaku-fade-to-black,isolation,activation-rate,0,0,,null
simulation-cell:3188f8a3:resolution-rate,move-kurokonwaku-fade-to-black,isolation,resolution-rate,0,0,,null
simulation-cell:3188f8a3:success-rate,move-kurokonwaku-fade-to-black,isolation,success-rate,0,0,,null
simulation-cell:3188f8a3:trigger-rate,move-kurokonwaku-fade-to-black,isolation,trigger-rate,0,0,,null
simulation-cell:3188f8a3:value-production-rate,move-kurokonwaku-fade-to-black,isolation,value-production-rate,0,0,,null
simulation-cell:93aa897a:affordability-rate,move-kurokonwaku-fade-to-black,forced,affordability-rate,0,0,,null
simulation-cell:93aa897a:resolution-rate,move-kurokonwaku-fade-to-black,forced,resolution-rate,0,0,,null
simulation-cell:93aa897a:selection-rate,move-kurokonwaku-fade-to-black,forced,selection-rate,0,0,,null
simulation-cell:93aa897a:submission-rate,move-kurokonwaku-fade-to-black,forced,submission-rate,0,0,,null
simulation-cell:93aa897a:success-rate,move-kurokonwaku-fade-to-black,forced,success-rate,0,0,,null
simulation-cell:93aa897a:value-production-rate,move-kurokonwaku-fade-to-black,forced,value-production-rate,0,0,,null
simulation-cell:e522120f:affordability-rate,move-kurokonwaku-fade-to-black,isolation,affordability-rate,28,28,1,"{""confidence"":0.95,""lower"":0.879356695063,""upper"":1}"
simulation-cell:e522120f:resolution-rate,move-kurokonwaku-fade-to-black,isolation,resolution-rate,0,0,,null
simulation-cell:e522120f:selection-rate,move-kurokonwaku-fade-to-black,isolation,selection-rate,0,28,0,"{""confidence"":0.95,""lower"":0,""upper"":0.120643304937}"
simulation-cell:e522120f:submission-rate,move-kurokonwaku-fade-to-black,isolation,submission-rate,0,0,,null
simulation-cell:e522120f:success-rate,move-kurokonwaku-fade-to-black,isolation,success-rate,0,0,,null
simulation-cell:e522120f:value-production-rate,move-kurokonwaku-fade-to-black,isolation,value-production-rate,0,0,,null
simulation-cell:e9a06f3e:activation-rate,move-kurokonwaku-fade-to-black,forced,activation-rate,0,0,,null
simulation-cell:e9a06f3e:resolution-rate,move-kurokonwaku-fade-to-black,forced,resolution-rate,0,0,,null
simulation-cell:e9a06f3e:success-rate,move-kurokonwaku-fade-to-black,forced,success-rate,0,0,,null
simulation-cell:e9a06f3e:trigger-rate,move-kurokonwaku-fade-to-black,forced,trigger-rate,0,0,,null
simulation-cell:e9a06f3e:value-production-rate,move-kurokonwaku-fade-to-black,forced,value-production-rate,0,0,,null
simulation-cell:fae64152:affordability-rate,move-kurokonwaku-fade-to-black,natural,affordability-rate,0,0,,null
simulation-cell:fae64152:resolution-rate,move-kurokonwaku-fade-to-black,natural,resolution-rate,0,0,,null
simulation-cell:fae64152:selection-rate,move-kurokonwaku-fade-to-black,natural,selection-rate,0,0,,null
simulation-cell:fae64152:submission-rate,move-kurokonwaku-fade-to-black,natural,submission-rate,0,0,,null
simulation-cell:fae64152:success-rate,move-kurokonwaku-fade-to-black,natural,success-rate,0,0,,null
simulation-cell:fae64152:value-production-rate,move-kurokonwaku-fade-to-black,natural,value-production-rate,0,0,,null
simulation-cell:188099a0:affordability-rate,move-kurokonwaku-firebreath,natural,affordability-rate,0,0,,null
simulation-cell:188099a0:resolution-rate,move-kurokonwaku-firebreath,natural,resolution-rate,0,0,,null
simulation-cell:188099a0:selection-rate,move-kurokonwaku-firebreath,natural,selection-rate,0,0,,null
simulation-cell:188099a0:submission-rate,move-kurokonwaku-firebreath,natural,submission-rate,0,0,,null
simulation-cell:188099a0:success-rate,move-kurokonwaku-firebreath,natural,success-rate,0,0,,null
simulation-cell:188099a0:value-production-rate,move-kurokonwaku-firebreath,natural,value-production-rate,0,0,,null
simulation-cell:3dededc9:activation-rate,move-kurokonwaku-firebreath,isolation,activation-rate,0,0,,null
simulation-cell:3dededc9:resolution-rate,move-kurokonwaku-firebreath,isolation,resolution-rate,0,0,,null
simulation-cell:3dededc9:success-rate,move-kurokonwaku-firebreath,isolation,success-rate,0,0,,null
simulation-cell:3dededc9:trigger-rate,move-kurokonwaku-firebreath,isolation,trigger-rate,0,0,,null
simulation-cell:3dededc9:value-production-rate,move-kurokonwaku-firebreath,isolation,value-production-rate,0,0,,null
simulation-cell:48861504:activation-rate,move-kurokonwaku-firebreath,natural,activation-rate,0,0,,null
simulation-cell:48861504:resolution-rate,move-kurokonwaku-firebreath,natural,resolution-rate,0,0,,null
simulation-cell:48861504:success-rate,move-kurokonwaku-firebreath,natural,success-rate,0,0,,null
simulation-cell:48861504:trigger-rate,move-kurokonwaku-firebreath,natural,trigger-rate,0,0,,null
simulation-cell:48861504:value-production-rate,move-kurokonwaku-firebreath,natural,value-production-rate,0,0,,null
simulation-cell:49ec5e38:activation-rate,move-kurokonwaku-firebreath,forced,activation-rate,41,41,1,"{""confidence"":0.95,""lower"":0.914332429689,""upper"":1}"
simulation-cell:49ec5e38:resolution-rate,move-kurokonwaku-firebreath,forced,resolution-rate,21,41,0.512195121951,"{""confidence"":0.95,""lower"":0.364845086406,""upper"":0.657455704562}"
simulation-cell:49ec5e38:success-rate,move-kurokonwaku-firebreath,forced,success-rate,0,21,0,"{""confidence"":0.95,""lower"":0,""upper"":0.154639019135}"
simulation-cell:49ec5e38:trigger-rate,move-kurokonwaku-firebreath,forced,trigger-rate,41,41,1,"{""confidence"":0.95,""lower"":0.914332429689,""upper"":1}"
simulation-cell:49ec5e38:value-production-rate,move-kurokonwaku-firebreath,forced,value-production-rate,0,21,0,"{""confidence"":0.95,""lower"":0,""upper"":0.154639019135}"
simulation-cell:5f352ffd:affordability-rate,move-kurokonwaku-firebreath,isolation,affordability-rate,30,30,1,"{""confidence"":0.95,""lower"":0.886486606664,""upper"":1}"
simulation-cell:5f352ffd:resolution-rate,move-kurokonwaku-firebreath,isolation,resolution-rate,0,0,,null
simulation-cell:5f352ffd:selection-rate,move-kurokonwaku-firebreath,isolation,selection-rate,0,30,0,"{""confidence"":0.95,""lower"":0,""upper"":0.113513393336}"
simulation-cell:5f352ffd:submission-rate,move-kurokonwaku-firebreath,isolation,submission-rate,0,0,,null
simulation-cell:5f352ffd:success-rate,move-kurokonwaku-firebreath,isolation,success-rate,0,0,,null
simulation-cell:5f352ffd:value-production-rate,move-kurokonwaku-firebreath,isolation,value-production-rate,0,0,,null
simulation-cell:f9d8803c:affordability-rate,move-kurokonwaku-firebreath,forced,affordability-rate,10,10,1,"{""confidence"":0.95,""lower"":0.722467199814,""upper"":1}"
